time	abs_y-present_position	abs_y-goal_position	abs_x-present_position	abs_x-goal_position	abs_z-present_position	abs_z-goal_position	bust_y-present_position	bust_y-goal_position	bust_x-present_position	bust_x-goal_position	head_z-present_position	head_z-goal_position	head_y-present_position	head_y-goal_position	l_shoulder_y-present_position	l_shoulder_y-goal_position	l_shoulder_x-present_position	l_shoulder_x-goal_position	l_arm_z-present_position	l_arm_z-goal_position	l_elbow_y-present_position	l_elbow_y-goal_position	r_shoulder_y-present_position	r_shoulder_y-goal_position	r_shoulder_x-present_position	r_shoulder_x-goal_position	r_arm_z-present_position	r_arm_z-goal_position	r_elbow_y-present_position	r_elbow_y-goal_position	l_hip_x-present_position	l_hip_x-goal_position	l_hip_z-present_position	l_hip_z-goal_position	l_hip_y-present_position	l_hip_y-goal_position	l_knee_y-present_position	l_knee_y-goal_position	l_ankle_y-present_position	l_ankle_y-goal_position	r_hip_x-present_position	r_hip_x-goal_position	r_hip_z-present_position	r_hip_z-goal_position	r_hip_y-present_position	r_hip_y-goal_position	r_knee_y-present_position	r_knee_y-goal_position	r_ankle_y-present_position	r_ankle_y-goal_position
1404290534.10000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.12000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.15000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.10000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.11000	       -4.00000
1404290534.17000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.54000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.19000	        0.13000	        0.00000	        1.89000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.10000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.21000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.44000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.23000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.87000	       10.00000	       -0.13000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.25000	        0.13000	        0.00000	        1.89000	        2.00000	       -0.13000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.99000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.27000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.13000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.29000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.10000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.31000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.33000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.35000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.37000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.56000	        4.00000	       -1.10000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -0.92000	        0.00000	       -2.02000	       -4.00000
1404290534.39000	        0.13000	        0.00000	        1.89000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.15000	        2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.71000	       -2.00000	        3.65000	        4.00000	       -0.92000	        0.00000	       -2.02000	       -4.00000
1404290534.41000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.13000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.71000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.43000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.71000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.45000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.65000	        4.00000	       -1.10000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.71000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.47000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.56000	        4.00000	       -1.10000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -0.92000	        0.00000	       -2.02000	       -4.00000
1404290534.49000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.22000	        0.00000	       -0.73000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.65000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.52000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.22000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.41000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.54000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.56000	        4.00000	       -1.10000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.71000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.56000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	        0.04000	        0.00000	      -20.00000	      -20.00000	       10.18000	       10.00000	        2.07000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.63000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
1404290534.58000	        0.13000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.00000	        0.13000	        0.00000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	       10.26000	       10.00000	        2.07000	        2.00000	        3.56000	        4.00000	       -1.01000	        0.00000	       -1.49000	       -4.00000	       -9.45000	      -10.00000	       -1.71000	       -2.00000	        3.74000	        4.00000	       -1.01000	        0.00000	       -2.02000	       -4.00000
