time	abs_y-present_position	abs_y-goal_position	abs_x-present_position	abs_x-goal_position	abs_z-present_position	abs_z-goal_position	bust_y-present_position	bust_y-goal_position	bust_x-present_position	bust_x-goal_position	head_z-present_position	head_z-goal_position	head_y-present_position	head_y-goal_position	l_shoulder_y-present_position	l_shoulder_y-goal_position	l_shoulder_x-present_position	l_shoulder_x-goal_position	l_arm_z-present_position	l_arm_z-goal_position	l_elbow_y-present_position	l_elbow_y-goal_position	r_shoulder_y-present_position	r_shoulder_y-goal_position	r_shoulder_x-present_position	r_shoulder_x-goal_position	r_arm_z-present_position	r_arm_z-goal_position	r_elbow_y-present_position	r_elbow_y-goal_position	l_hip_x-present_position	l_hip_x-goal_position	l_hip_z-present_position	l_hip_z-goal_position	l_hip_y-present_position	l_hip_y-goal_position	l_knee_y-present_position	l_knee_y-goal_position	l_ankle_y-present_position	l_ankle_y-goal_position	r_hip_x-present_position	r_hip_x-goal_position	r_hip_z-present_position	r_hip_z-goal_position	r_hip_y-present_position	r_hip_y-goal_position	r_knee_y-present_position	r_knee_y-goal_position	r_ankle_y-present_position	r_ankle_y-goal_position
1404316918.79000	        1.19000	        0.00000	        1.63000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.71000	        0.57000	        2.37000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.51000	       -0.04000	        1.67000	       -1.00000	       -6.99000	       -7.00000
1404316918.81000	        1.19000	        0.00000	        1.71000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.13000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.12000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.51000	       -0.04000	        1.67000	       -1.00000	       -6.99000	       -7.00000
1404316918.83000	        1.27000	        0.00000	        1.71000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.67000	       -1.00000	       -7.08000	       -7.00000
1404316918.85000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.67000	       -1.00000	       -6.99000	       -7.00000
1404316918.87000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.67000	       -1.00000	       -6.99000	       -7.00000
1404316918.89000	        1.27000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.31000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.82000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.00000	       10.00000	        2.33000	        2.00000	        3.12000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.51000	       -0.04000	        1.67000	       -1.00000	       -7.08000	       -7.00000
1404316918.91000	        1.27000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.81000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.58000	       -1.00000	       -6.99000	       -7.00000
1404316918.93000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.67000	       -1.00000	       -6.99000	       -7.00000
1404316918.95000	        1.19000	        0.00000	        1.63000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.58000	       -1.00000	       -7.08000	       -7.00000
1404316918.97000	        1.19000	        0.00000	        1.71000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.12000	        4.00000	       -1.71000	        0.57000	        2.29000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.58000	       -1.00000	       -7.08000	       -7.00000
1404316918.99000	        1.19000	        0.00000	        1.71000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.20000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.58000	       -1.00000	       -7.08000	       -7.00000
1404316919.01000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.20000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.42000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        1.58000	       -1.00000	       -7.08000	       -7.00000
1404316919.03000	        1.19000	        0.00000	        1.71000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.20000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -6.99000	       -7.00000
1404316919.05000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	        0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.20000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -7.08000	       -7.00000
1404316919.07000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.71000	        0.57000	        2.20000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -6.99000	       -7.00000
1404316919.09000	        1.19000	        0.00000	        1.63000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.20000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.38000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -6.99000	       -7.00000
1404316919.11000	        1.19000	        0.00000	        1.63000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.49000	       -1.00000	       -6.99000	       -7.00000
1404316919.13000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.49000	       -1.00000	       -7.08000	       -7.00000
1404316919.15000	        1.19000	        0.00000	        1.63000	        2.00000	        0.13000	        0.04000	        0.04000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.49000	       -1.00000	       -7.08000	       -7.00000
1404316919.17000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.21000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.49000	       -1.00000	       -7.08000	       -7.00000
1404316919.19000	        1.19000	        0.00000	        1.71000	        2.00000	        0.04000	        0.04000	        0.13000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.30000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -7.08000	       -7.00000
1404316919.21000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.30000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.49000	       -1.00000	       -6.99000	       -7.00000
1404316919.23000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.82000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.30000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -7.08000	       -7.00000
1404316919.25000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.04000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.30000	        4.00000	       -1.63000	        0.57000	        2.11000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -6.99000	       -7.00000
1404316919.27000	        1.19000	        0.00000	        1.71000	        2.00000	        0.13000	        0.04000	        0.13000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.73000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.91000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.09000	       10.00000	        2.33000	        2.00000	        3.30000	        4.00000	       -1.63000	        0.57000	        2.20000	       -1.00000	       -6.90000	       -7.00000	      -10.07000	      -10.00000	       -2.33000	       -2.00000	        3.30000	        4.00000	       -2.33000	       -0.04000	        1.58000	       -1.00000	       -6.99000	       -7.00000
