time	abs_y-present_position	abs_y-goal_position	abs_x-present_position	abs_x-goal_position	abs_z-present_position	abs_z-goal_position	bust_y-present_position	bust_y-goal_position	bust_x-present_position	bust_x-goal_position	head_z-present_position	head_z-goal_position	head_y-present_position	head_y-goal_position	l_shoulder_y-present_position	l_shoulder_y-goal_position	l_shoulder_x-present_position	l_shoulder_x-goal_position	l_arm_z-present_position	l_arm_z-goal_position	l_elbow_y-present_position	l_elbow_y-goal_position	r_shoulder_y-present_position	r_shoulder_y-goal_position	r_shoulder_x-present_position	r_shoulder_x-goal_position	r_arm_z-present_position	r_arm_z-goal_position	r_elbow_y-present_position	r_elbow_y-goal_position	l_hip_x-present_position	l_hip_x-goal_position	l_hip_z-present_position	l_hip_z-goal_position	l_hip_y-present_position	l_hip_y-goal_position	l_knee_y-present_position	l_knee_y-goal_position	l_ankle_y-present_position	l_ankle_y-goal_position	r_hip_x-present_position	r_hip_x-goal_position	r_hip_z-present_position	r_hip_z-goal_position	r_hip_y-present_position	r_hip_y-goal_position	r_knee_y-present_position	r_knee_y-goal_position	r_ankle_y-present_position	r_ankle_y-goal_position
1404316890.35000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.37000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.39000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.37000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.42000	       -0.04000	        2.64000	       -1.00000	       -7.08000	       -7.00000
1404316890.41000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.42000	       -0.04000	        2.64000	       -1.00000	       -7.08000	       -7.00000
1404316890.43000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	       10.04000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.64000	       10.00000	       -9.96000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.64000	       -1.00000	       -7.08000	       -7.00000
1404316890.45000	        1.27000	        0.00000	        1.98000	        2.00000	        0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.64000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.64000	       -1.00000	       -7.08000	       -7.00000
1404316890.47000	        1.36000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.13000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.64000	       -1.00000	       -7.08000	       -7.00000
1404316890.49000	        1.27000	        0.00000	        1.98000	        2.00000	        0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	       -9.96000	      -10.00000	       -0.04000	       -0.04000	      -19.82000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.51000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	       10.04000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.53000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.13000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	       10.04000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.16000	       -7.00000
1404316890.55000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.57000	        1.27000	        0.00000	        1.98000	        2.00000	        0.04000	        0.04000	        0.22000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.64000	       10.00000	       -9.96000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.12000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.59000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	       -0.04000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.13000	       -0.04000	      -20.00000	      -20.00000	        9.64000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.16000	       -7.00000
1404316890.61000	        1.27000	        0.00000	        1.98000	        2.00000	       -0.04000	        0.04000	        0.22000	       -0.04000	        0.04000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.16000	       -7.00000
1404316890.64000	        1.27000	        0.00000	        1.98000	        2.00000	        0.04000	        0.04000	        0.22000	       -0.04000	        0.13000	        0.00000	       -0.73000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.63000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.16000	       -7.00000
1404316890.66000	        1.27000	        0.00000	        1.98000	        2.00000	        0.04000	        0.04000	        0.22000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	       -9.96000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.63000	        1.36000	        2.20000	       -1.00000	       -7.25000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.68000	        1.27000	        0.00000	        1.98000	        2.00000	        0.04000	        0.04000	        0.22000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.21000	        4.00000	       -1.71000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.70000	        1.27000	        0.00000	        1.98000	        2.00000	        0.04000	        0.04000	        0.22000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.63000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.16000	       -7.00000
1404316890.72000	        1.27000	        0.00000	        1.98000	        2.00000	        0.13000	        0.04000	        0.22000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.74000	        1.27000	        0.00000	        1.98000	        2.00000	        0.13000	        0.04000	        0.22000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.63000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.76000	        1.19000	        0.00000	        1.98000	        2.00000	        0.13000	        0.04000	        0.22000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.63000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.78000	        1.19000	        0.00000	        1.98000	        2.00000	        0.13000	        0.04000	        0.22000	       -0.04000	        0.22000	        0.00000	       -0.15000	        0.00000	       -0.05000	        0.00000	        9.64000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	       -9.96000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.80000	        1.27000	        0.00000	        1.98000	        2.00000	        0.13000	        0.04000	        0.22000	       -0.04000	        0.13000	        0.00000	        0.44000	        0.00000	       -0.64000	        0.00000	        9.55000	       10.00000	       10.04000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	      -10.04000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
1404316890.82000	        1.27000	        0.00000	        1.98000	        2.00000	        0.13000	        0.04000	        0.22000	       -0.04000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	       -9.96000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.71000	        1.36000	        2.29000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.21000	        4.00000	       -2.33000	       -0.04000	        2.55000	       -1.00000	       -7.16000	       -7.00000
1404316890.84000	        1.27000	        0.00000	        1.98000	        2.00000	        0.13000	        0.04000	        0.22000	       -0.04000	        0.13000	        0.00000	       -0.15000	        0.00000	       -0.34000	        0.00000	        9.55000	       10.00000	        9.96000	       10.00000	       -0.04000	       -0.04000	      -20.00000	      -20.00000	        9.73000	       10.00000	       -9.96000	      -10.00000	       -0.04000	       -0.04000	      -19.91000	      -20.00000	       10.35000	       10.00000	        2.24000	        2.00000	        3.12000	        4.00000	       -1.63000	        1.36000	        2.20000	       -1.00000	       -7.34000	       -7.00000	      -10.33000	      -10.00000	       -2.24000	       -2.00000	        3.30000	        4.00000	       -2.42000	       -0.04000	        2.55000	       -1.00000	       -7.08000	       -7.00000
